Date,Mode,Category,Remark,Amount,Income_Expense,Transaction_id
19-11-2016,Cash,Transportation,ropeway,338,Expense,TXN668
19-11-2016,Cash,Transportation,auto,80,Expense,TXN670
19-11-2016,Cash,Transportation,Bus,54,Expense,TXN671
19-11-2016,Cash,Transportation,Taxi,100,Expense,TXN672
19-11-2016,Cash,Transportation,Bus,94,Expense,TXN664
20-11-2016,Cash,Transportation,auto,50,Expense,TXN673
21-11-2016,Cash,Transportation,auto,70,Expense,TXN674
21-11-2016,Cash,Healthcare,Medicine,15,Expense,TXN675
21-11-2016,Cash,Transportation,auto,50,Expense,TXN676
25-11-2016,Saving Bank account 1,Communication,Mobile Service Provider,251,Expense,TXN677
28-11-2016,Saving Bank account 1,Utilities,Appliances,20500,Expense,TXN679
28-11-2016,Cash,Groceries,Ice cream,20,Expense,TXN680
29-11-2016,Cash,Healthcare,misc,60,Expense,TXN682
30-11-2016,Saving Bank account 1,Communication,Mobile Service Provider,98,Expense,TXN683
30-11-2016,Saving Bank account 1,Healthcare,clothes,500,Expense,TXN687
30-11-2016,Saving Bank account 1,Communication,Mobile Service Provider,251,Expense,TXN684
01-12-2016,Saving Bank account 1,Financial Obligations,Public Provident Fund,40000,Expense,TXN689
03-12-2016,Cash,Groceries,chocolate,20,Expense,TXN690
03-12-2016,Cash,Groceries,Grocery,55,Expense,TXN691
04-12-2016,Cash,Groceries,vegetables,8,Expense,TXN692
04-12-2016,Cash,Groceries,vegetables,25,Expense,TXN693
04-12-2016,Cash,Groceries,vegetables,90,Expense,TXN696
04-12-2016,Cash,Groceries,vegetables,50,Expense,TXN697
04-12-2016,Cash,Groceries,snacks,45,Expense,TXN698
04-12-2016,Cash,Groceries,vegetables,25,Expense,TXN699
04-12-2016,Cash,Groceries,fruits,20,Expense,TXN700
04-12-2016,Cash,Groceries,snacks,15,Expense,TXN701
04-12-2016,Cash,Groceries,vegetables,10,Expense,TXN694
04-12-2016,Cash,Groceries,vegetables,30,Expense,TXN695
05-12-2016,Saving Bank account 1,Financial Obligations,Mutual fund,1000,Expense,TXN703
05-12-2016,Cash,Healthcare,medicine,155,Expense,TXN704
07-12-2016,Saving Bank account 1,Financial Obligations,Mutual fund,1000,Expense,TXN705
08-12-2016,Saving Bank account 1,Groceries,Grocery,30,Expense,TXN707
09-12-2016,Saving Bank account 1,Communication,Mobile Service Provider,301,Expense,TXN708
10-12-2016,Saving Bank account 1,Financial Obligations,Mutual fund,1000,Expense,TXN710
10-12-2016,Cash,Groceries,Ice cream,30,Expense,TXN711
11-12-2016,Saving Bank account 1,Healthcare,Medicine,257,Expense,TXN712
11-12-2016,Cash,Healthcare,Hospital,200,Expense,TXN713
13-12-2016,Cash,Utilities,Toiletries,25,Expense,TXN716
14-12-2016,Cash,Groceries,vegetables,200,Expense,TXN718
17-12-2016,Saving Bank account 1,Communication,Mobile Service Provider,301,Expense,TXN719
18-12-2016,Saving Bank account 1,Healthcare,Pocket money,2000,Expense,TXN721
19-12-2016,Cash,Groceries,fruits,170,Expense,TXN723
19-12-2016,Saving Bank account 1,Utilities,Toiletries,49,Expense,TXN725
19-12-2016,Cash,Groceries,snacks,30,Expense,TXN726
19-12-2016,Cash,Groceries,snacks,29,Expense,TXN724
21-12-2016,Saving Bank account 1,Transportation,train,251.8,Expense,TXN728
21-12-2016,Saving Bank account 1,Healthcare,clothes,1874,Expense,TXN729
21-12-2016,Saving Bank account 1,Transportation,Travels,1900,Expense,TXN727
22-12-2016,Saving Bank account 1,Transportation,train,11.8,Expense,TXN730
25-12-2016,Saving Bank account 1,Communication,Mobile Service Provider,301,Expense,TXN732
28-12-2016,Cash,Groceries,Grocery,10,Expense,TXN733
29-12-2016,Saving Bank account 1,Transportation,train,403,Expense,TXN736
29-12-2016,Saving Bank account 1,Communication,Tata Sky,214,Expense,TXN737
29-12-2016,Cash,Groceries,flour mill,14,Expense,TXN738
29-12-2016,Cash,Groceries,snacks,10,Expense,TXN739
30-12-2016,Cash,Transportation,auto,100,Expense,TXN741
31-12-2016,Saving Bank account 1,Groceries,Dinner,375,Expense,TXN742
31-12-2016,Saving Bank account 1,Groceries,Lunch,170,Expense,TXN746
31-12-2016,Cash,Groceries,snacks,25,Expense,TXN743
31-12-2016,Saving Bank account 1,Groceries,Grocery,77,Expense,TXN745
31-12-2016,Cash,Communication,Edtech Course,2816,Expense,TXN748
31-12-2016,Saving Bank account 1,Groceries,Grocery,160,Expense,TXN749
31-12-2016,Saving Bank account 1,Healthcare,Medicine,24,Expense,TXN750
01-01-2017,Saving Bank account 1,Groceries,Dinner,340,Expense,TXN757
01-01-2017,Saving Bank account 1,Groceries,Grocery,510,Expense,TXN751
01-01-2017,Saving Bank account 1,Healthcare,Medicine,354,Expense,TXN752
01-01-2017,Saving Bank account 1,Utilities,Kitchen,50,Expense,TXN753
01-01-2017,Cash,Groceries,Grocery,40,Expense,TXN754
01-01-2017,Saving Bank account 1,Healthcare,Hospital,300,Expense,TXN755
02-01-2017,Cash,Utilities,Kitchen,110,Expense,TXN759
02-01-2017,Cash,Transportation,auto,60,Expense,TXN760
02-01-2017,Saving Bank account 1,Groceries,Dinner,386,Expense,TXN758
03-01-2017,Cash,Groceries,Water,70,Expense,TXN766
03-01-2017,Cash,Groceries,Tea,20,Expense,TXN761
03-01-2017,Cash,Groceries,chocolate,50,Expense,TXN763
03-01-2017,Saving Bank account 1,Groceries,Milk,31,Expense,TXN764
03-01-2017,Cash,Groceries,Grocery,140,Expense,TXN762
03-01-2017,Cash,Transportation,train,20,Expense,TXN769
03-01-2017,Cash,Groceries,Lunch,330,Expense,TXN767
03-01-2017,Cash,Discretionary,Movie,400,Expense,TXN768
03-01-2017,Cash,Groceries,Lunch,310,Expense,TXN770
03-01-2017,Cash,Transportation,auto,30,Expense,TXN771
03-01-2017,Saving Bank account 1,Communication,Edtech Course,2816.92,Expense,TXN765
04-01-2017,Cash,Groceries,Grocery,40,Expense,TXN772
05-01-2017,Saving Bank account 1,Communication,Mobile Service Provider,301,Expense,TXN773
05-01-2017,Cash,Groceries,Milk,31,Expense,TXN774
05-01-2017,Cash,Utilities,Appliances,100,Expense,TXN775
06-01-2017,Saving Bank account 1,Groceries,snacks,48,Expense,TXN778
06-01-2017,Saving Bank account 1,Transportation,Travels,1396.5,Expense,TXN777
06-01-2017,Saving Bank account 1,Groceries,Dinner,294,Expense,TXN780
06-01-2017,Cash,Groceries,Milk,31,Expense,TXN779
06-01-2017,Cash,Utilities,Appliances,200,Expense,TXN776
07-01-2017,Cash,Transportation,auto,50,Expense,TXN781
07-01-2017,Saving Bank account 1,Groceries,snacks,175,Expense,TXN782
08-01-2017,Cash,Transportation,auto,50,Expense,TXN783
08-01-2017,Saving Bank account 1,Communication,Netflix,149,Expense,TXN784
09-01-2017,Cash,Discretionary,grooming,80,Expense,TXN785
09-01-2017,Saving Bank account 1,Groceries,Grocery,99,Expense,TXN786
10-01-2017,Cash,Groceries,fruits,160,Expense,TXN787
11-01-2017,Saving Bank account 1,Healthcare,Medicine,90,Expense,TXN788
11-01-2017,Cash,Groceries,Grocery,45,Expense,TXN789
15-01-2017,Cash,Groceries,Grocery,140,Expense,TXN790
15-01-2017,Cash,Groceries,Grocery,540,Expense,TXN791
16-01-2017,Saving Bank account 1,Utilities,Furniture,2400,Expense,TXN793
16-01-2017,Cash,Transportation,auto,40,Expense,TXN794
19-01-2017,Saving Bank account 1,Healthcare,medicine,145,Expense,TXN795
19-01-2017,Cash,Groceries,snacks,20,Expense,TXN796
20-01-2017,Saving Bank account 1,Communication,Mobile Service Provider,301,Expense,TXN797
21-01-2017,Saving Bank account 1,Communication,Mobile Service Provider,149,Expense,TXN798
22-01-2017,Cash,Groceries,Grocery,410,Expense,TXN799
22-01-2017,Saving Bank account 1,Healthcare,Pocket money,2000,Expense,TXN800
23-01-2017,Saving Bank account 1,Communication,Tata Sky,181,Expense,TXN802
29-01-2017,Cash,Groceries,Dinner,250,Expense,TXN803
29-01-2017,Cash,Groceries,snacks,60,Expense,TXN804
29-01-2017,Cash,Groceries,snacks,30,Expense,TXN805
29-01-2017,Saving Bank account 1,Groceries,breakfast,35,Expense,TXN806
29-01-2017,Cash,Transportation,auto,30,Expense,TXN807
29-01-2017,Cash,Transportation,auto,30,Expense,TXN808
29-01-2017,Cash,Groceries,Milk,35,Expense,TXN809
29-01-2017,Cash,Transportation,Bus,510,Expense,TXN810
30-01-2017,Cash,Groceries,snacks,15,Expense,TXN811
30-01-2017,Saving Bank account 1,Groceries,Milk,35,Expense,TXN812
31-01-2017,Saving Bank account 1,Groceries,Milk,35,Expense,TXN813
01-02-2017,Saving Bank account 1,Groceries,Milk,33,Expense,TXN816
01-02-2017,Saving Bank account 1,Communication,Mobile Service Provider,301,Expense,TXN817
02-02-2017,Saving Bank account 1,Communication,Mobile Service Provider,301,Expense,TXN818
02-02-2017,Saving Bank account 1,Groceries,Dinner,1160,Expense,TXN819
03-02-2017,Cash,Healthcare,Medicine,8,Expense,TXN820
03-02-2017,Saving Bank account 1,Groceries,Dinner,412.25,Expense,TXN821
03-02-2017,Cash,Groceries,beverage,12,Expense,TXN822
03-02-2017,Saving Bank account 1,Groceries,snacks,50,Expense,TXN823
03-02-2017,Saving Bank account 1,Communication,Edtech Course,2700.1,Expense,TXN824
03-02-2017,Cash,Groceries,breakfast,10,Expense,TXN825
04-02-2017,Cash,Groceries,Milk,30,Expense,TXN826
04-02-2017,Cash,Groceries,snacks,53,Expense,TXN827
04-02-2017,Saving Bank account 1,Groceries,beverage,60,Expense,TXN828
04-02-2017,Cash,Discretionary,Laundry,38,Expense,TXN829
05-02-2017,Cash,Transportation,auto,40,Expense,TXN830
05-02-2017,Cash,Groceries,Tea,10,Expense,TXN831
05-02-2017,Cash,Transportation,Bus,330,Expense,TXN832
06-02-2017,Saving Bank account 1,Groceries,Grocery,110,Expense,TXN833
06-02-2017,Cash,Groceries,Grocery,195,Expense,TXN834
06-02-2017,Cash,Groceries,fruits,140,Expense,TXN835
06-02-2017,Cash,Groceries,fruits,30,Expense,TXN836
11-02-2017,Cash,Groceries,snacks,10,Expense,TXN839
11-02-2017,Cash,Healthcare,Pocket money,1000,Expense,TXN840
13-02-2017,Saving Bank account 1,Communication,Mobile Service Provider,301,Expense,TXN842
18-02-2017,Saving Bank account 1,Communication,Mobile Service Provider,301,Expense,TXN844
18-02-2017,Cash,Healthcare,Pocket money,500,Expense,TXN845
19-02-2017,Cash,Groceries,beverage,30,Expense,TXN848
19-02-2017,Saving Bank account 1,Discretionary,Clothing,498,Expense,TXN846
19-02-2017,Cash,Education,Stationary,25,Expense,TXN847
21-02-2017,Cash,Groceries,snacks,10,Expense,TXN850
22-02-2017,Saving Bank account 1,Transportation,Taxi,5500,Expense,TXN851
22-02-2017,Cash,Education,Stationary,30,Expense,TXN852
23-02-2017,Cash,Groceries,Ice cream,80,Expense,TXN853
24-02-2017,Cash,Groceries,Grocery,75,Expense,TXN854
24-02-2017,Cash,Groceries,Tea,30,Expense,TXN855
24-02-2017,Cash,Groceries,Lunch,100,Expense,TXN856
25-02-2017,Saving Bank account 1,Groceries,Lunch,247,Expense,TXN857
25-02-2017,Saving Bank account 1,Communication,Tata Sky,100,Expense,TXN858
25-02-2017,Saving Bank account 1,Groceries,Dinner,318,Expense,TXN859
25-02-2017,Cash,Utilities,Kitchen,920,Expense,TXN860
25-02-2017,Cash,Utilities,Appliances,1600,Expense,TXN861
25-02-2017,Saving Bank account 1,Utilities,Appliances,8500,Expense,TXN862
26-02-2017,Saving Bank account 1,Groceries,snacks,58,Expense,TXN863
26-02-2017,Saving Bank account 1,Utilities,Kirana,846,Expense,TXN865
26-02-2017,Cash,Transportation,auto,30,Expense,TXN866
26-02-2017,Cash,Utilities,Kitchen,360,Expense,TXN864
26-02-2017,Cash,Transportation,Train,20,Expense,TXN867
27-02-2017,Cash,Transportation,auto,30,Expense,TXN868
27-02-2017,Cash,Transportation,auto,30,Expense,TXN869
27-02-2017,Cash,Transportation,Train,40,Expense,TXN870
27-02-2017,Cash,Utilities,Appliances,55,Expense,TXN871
27-02-2017,Saving Bank account 1,Groceries,Milk,76,Expense,TXN872
27-02-2017,Saving Bank account 1,Groceries,Lunch,88,Expense,TXN873
28-02-2017,Cash,Transportation,Train,80,Expense,TXN881
28-02-2017,Cash,Transportation,Taxi,40,Expense,TXN874
28-02-2017,Cash,Groceries,Grocery,85,Expense,TXN876
28-02-2017,Cash,Transportation,auto,30,Expense,TXN877
28-02-2017,Cash,Transportation,Train,10,Expense,TXN878
28-02-2017,Cash,Transportation,Bus,12,Expense,TXN879
28-02-2017,Cash,Transportation,auto,30,Expense,TXN886
28-02-2017,Saving Bank account 1,Groceries,Dinner,2421,Expense,TXN882
28-02-2017,Cash,Transportation,Train,20,Expense,TXN883
28-02-2017,Cash,Groceries,breakfast,30,Expense,TXN884
28-02-2017,Cash,Transportation,auto,40,Expense,TXN885
28-02-2017,Cash,Transportation,auto,57,Expense,TXN888
28-02-2017,Cash,Groceries,Tea,10,Expense,TXN880
01-03-2017,Cash,Utilities,Hardware,50,Expense,TXN889
03-03-2017,Saving Bank account 1,Groceries,Grocery,148,Expense,TXN891
04-03-2017,Cash,Groceries,Ice cream,20,Expense,TXN892
05-03-2017,Cash,Utilities,Toiletries,140,Expense,TXN896
05-03-2017,Saving Bank account 1,Groceries,Grocery,949,Expense,TXN894
05-03-2017,Cash,Transportation,auto,30,Expense,TXN895
05-03-2017,Cash,Transportation,Train,20,Expense,TXN899
05-03-2017,Cash,Transportation,auto,30,Expense,TXN897
05-03-2017,Cash,Groceries,beverage,30,Expense,TXN898
05-03-2017,Cash,Discretionary,Footwear,10,Expense,TXN893
06-03-2017,Cash,Groceries,breakfast,45,Expense,TXN900
06-03-2017,Cash,Groceries,Milk,62,Expense,TXN901
07-03-2017,Saving Bank account 1,Groceries,Milk,62,Expense,TXN904
07-03-2017,Cash,Groceries,fruits,190,Expense,TXN902
07-03-2017,Saving Bank account 1,Groceries,Ice cream,20,Expense,TXN905
07-03-2017,Cash,Groceries,Grocery,105,Expense,TXN906
07-03-2017,Saving Bank account 1,Communication,Edtech Course,2700.1,Expense,TXN903
08-03-2017,Saving Bank account 1,Groceries,Ice cream,150,Expense,TXN907
09-03-2017,Cash,Groceries,beverage,100,Expense,TXN908
09-03-2017,Saving Bank account 1,Groceries,Grocery,100,Expense,TXN909
10-03-2017,Saving Bank account 1,Transportation,Travels,1599.98,Expense,TXN910
10-03-2017,Saving Bank account 1,Communication,Mobile Service Provider,296,Expense,TXN911
10-03-2017,Saving Bank account 1,Groceries,snacks,72,Expense,TXN912
10-03-2017,Saving Bank account 1,Groceries,Milk,62,Expense,TXN913
11-03-2017,Saving Bank account 1,Groceries,Grocery,200,Expense,TXN914
11-03-2017,Cash,Groceries,snacks,60,Expense,TXN915
11-03-2017,Cash,Transportation,Train,20,Expense,TXN916
11-03-2017,Cash,Transportation,auto,30,Expense,TXN917
12-03-2017,Cash,Discretionary,Movie,440,Expense,TXN920
12-03-2017,Cash,Transportation,Train,40,Expense,TXN919
12-03-2017,Cash,Transportation,auto,30,Expense,TXN918
12-03-2017,Cash,Groceries,Lunch,130,Expense,TXN921
12-03-2017,Cash,Transportation,auto,30,Expense,TXN923
12-03-2017,Cash,Groceries,beverage,40,Expense,TXN922
13-03-2017,Cash,Groceries,Grocery,100,Expense,TXN924
13-03-2017,Cash,Discretionary,grooming,100,Expense,TXN925
13-03-2017,Cash,Utilities,Hardware,1600,Expense,TXN926
13-03-2017,Cash,Utilities,Hardware,400,Expense,TXN927
14-03-2017,Cash,Utilities,Hardware,300,Expense,TXN928
15-03-2017,Cash,Groceries,Ice cream,40,Expense,TXN929
15-03-2017,Cash,Utilities,Kirana,111,Expense,TXN930
15-03-2017,Cash,Utilities,Kitchen,50,Expense,TXN931
16-03-2017,Saving Bank account 1,Communication,Wifi Internet Service,2820,Expense,TXN932
18-03-2017,Cash,Groceries,fruits,310,Expense,TXN934
18-03-2017,Saving Bank account 1,Groceries,Grocery,160,Expense,TXN935
18-03-2017,Cash,Groceries,snacks,57,Expense,TXN936
19-03-2017,Saving Bank account 1,Communication,Mobile Service Provider,296,Expense,TXN937
20-03-2017,Saving Bank account 1,Utilities,Appliances,450,Expense,TXN938
22-03-2017,Cash,Transportation,auto,30,Expense,TXN946
22-03-2017,Cash,Transportation,Bus,18,Expense,TXN943
22-03-2017,Cash,Transportation,auto,50,Expense,TXN941
22-03-2017,Cash,Transportation,Train,20,Expense,TXN942
22-03-2017,Cash,Transportation,auto,33,Expense,TXN940
22-03-2017,Saving Bank account 1,Transportation,Travels,600,Expense,TXN944
22-03-2017,Cash,Utilities,Furniture,500,Expense,TXN945
22-03-2017,Cash,Transportation,auto,20,Expense,TXN939
23-03-2017,Saving Bank account 1,Groceries,beverage,60,Expense,TXN948
23-03-2017,Saving Bank account 1,Healthcare,Pocket money,3000,Expense,TXN949
25-03-2017,Cash,Groceries,Milk,60,Expense,TXN950
25-03-2017,Cash,Healthcare,Hospital,150,Expense,TXN951
25-03-2017,Saving Bank account 1,Transportation,Travels,900,Expense,TXN952
25-03-2017,Saving Bank account 1,Healthcare,Medicine,110,Expense,TXN953
25-03-2017,Saving Bank account 1,Healthcare,Medicine,29,Expense,TXN954
25-03-2017,Cash,Groceries,Grocery,20,Expense,TXN956
26-03-2017,Saving Bank account 1,Groceries,Milk,60,Expense,TXN957
26-03-2017,Saving Bank account 1,Utilities,Kirana,786,Expense,TXN958
27-03-2017,Saving Bank account 1,Groceries,Milk,60,Expense,TXN959
27-03-2017,Saving Bank account 1,Utilities,Appliances,260,Expense,TXN960
28-03-2017,Cash,Groceries,beverage,12,Expense,TXN961
30-03-2017,Saving Bank account 1,Utilities,Kirana,245,Expense,TXN962
31-03-2017,Cash,Transportation,Train,60,Expense,TXN965
31-03-2017,Cash,Transportation,Taxi,30,Expense,TXN966
31-03-2017,Cash,Transportation,Taxi,30,Expense,TXN967
31-03-2017,Cash,Transportation,auto,30,Expense,TXN968
31-03-2017,Cash,Transportation,auto,15,Expense,TXN969
31-03-2017,Cash,Utilities,Hardware,2500,Expense,TXN970
31-03-2017,Cash,Transportation,auto,15,Expense,TXN971
31-03-2017,Cash,Groceries,Lunch,495,Expense,TXN972
01-04-2017,Cash,Groceries,Grocery,52,Expense,TXN974
01-04-2017,Cash,Groceries,snacks,40,Expense,TXN976
01-04-2017,Cash,Groceries,Grocery,10,Expense,TXN975
03-04-2017,Saving Bank account 1,Communication,Edtech Course,2700.1,Expense,TXN977
03-04-2017,Saving Bank account 1,Groceries,snacks,60,Expense,TXN978
04-04-2017,Saving Bank account 1,Groceries,Ice cream,45,Expense,TXN979
06-04-2017,Saving Bank account 1,Transportation,train,213.6,Expense,TXN980
10-04-2017,Saving Bank account 1,Groceries,beverage,20,Expense,TXN981
12-04-2017,Saving Bank account 1,Groceries,breakfast,125,Expense,TXN982
14-04-2017,Saving Bank account 1,Healthcare,Pocket money,5000,Expense,TXN983
16-04-2017,Saving Bank account 1,Communication,Tata Sky,192,Expense,TXN984
17-04-2017,Saving Bank account 1,Groceries,Dinner,1076,Expense,TXN985
17-04-2017,Saving Bank account 1,Healthcare,clothes,1497,Expense,TXN986
18-04-2017,Saving Bank account 1,Groceries,Milk,64,Expense,TXN987
18-04-2017,Saving Bank account 1,Groceries,Ice cream,20,Expense,TXN988
20-04-2017,Saving Bank account 1,Groceries,Milk,64,Expense,TXN989
20-04-2017,Saving Bank account 1,Utilities,Kirana,621.68,Expense,TXN990
21-04-2017,Saving Bank account 1,Communication,Cable TV,261,Expense,TXN991
21-04-2017,Saving Bank account 1,Healthcare,Medicine,40,Expense,TXN992
22-04-2017,Saving Bank account 1,Transportation,Train,30,Expense,TXN994
22-04-2017,Saving Bank account 1,Groceries,Grocery,205,Expense,TXN995
22-04-2017,Saving Bank account 1,Groceries,beverage,20,Expense,TXN993
23-04-2017,Saving Bank account 1,Groceries,snacks,40,Expense,TXN996
23-04-2017,Saving Bank account 1,Groceries,vegetables,15,Expense,TXN997
25-04-2017,Saving Bank account 1,Groceries,Milk,64,Expense,TXN999
25-04-2017,Cash,Transportation,auto,30,Expense,TXN1000
25-04-2017,Cash,Transportation,Train,20,Expense,TXN1001
25-04-2017,Cash,Transportation,auto,10,Expense,TXN1002
25-04-2017,Saving Bank account 1,Groceries,snacks,24,Expense,TXN1003
27-04-2017,Saving Bank account 1,Groceries,Milk,64,Expense,TXN1005
28-04-2017,Saving Bank account 1,Communication,Netflix,149,Expense,TXN1006
28-04-2017,Saving Bank account 1,Groceries,Ice cream,30,Expense,TXN1007
30-04-2017,Cash,Groceries,snacks,110,Expense,TXN1012
30-04-2017,Cash,Groceries,fruits,25,Expense,TXN1010
30-04-2017,Saving Bank account 1,Groceries,Milk,64,Expense,TXN1014
30-04-2017,Saving Bank account 1,Groceries,Ice cream,10,Expense,TXN1008
30-04-2017,Saving Bank account 1,Groceries,Dinner,221,Expense,TXN1015
30-04-2017,Cash,Transportation,auto,30,Expense,TXN1011
30-04-2017,Saving Bank account 1,Groceries,Grocery,17,Expense,TXN1013
01-05-2017,Saving Bank account 1,Discretionary,Clothing,599,Expense,TXN1021
01-05-2017,Cash,Transportation,auto,30,Expense,TXN1018
01-05-2017,Cash,Transportation,auto,30,Expense,TXN1019
01-05-2017,Saving Bank account 1,Groceries,Dinner,321,Expense,TXN1017
01-05-2017,Saving Bank account 1,Groceries,flour mill,47,Expense,TXN1023
01-05-2017,Saving Bank account 1,Discretionary,Clothing,399,Expense,TXN1025
01-05-2017,Cash,Transportation,Train,10,Expense,TXN1020
02-05-2017,Saving Bank account 1,Groceries,Milk,64,Expense,TXN1026
02-05-2017,Saving Bank account 1,Groceries,Tea,20,Expense,TXN1027
02-05-2017,Saving Bank account 1,Discretionary,Footwear,2421,Expense,TXN1028
02-05-2017,Saving Bank account 1,Healthcare,Medicine,40,Expense,TXN1029
03-05-2017,Cash,Transportation,Train,60,Expense,TXN1030
03-05-2017,Saving Bank account 1,Utilities,Kitchen,8825,Expense,TXN1034
03-05-2017,Cash,Transportation,auto,30,Expense,TXN1032
03-05-2017,Cash,Transportation,Train,10,Expense,TXN1037
03-05-2017,Cash,Transportation,auto,15,Expense,TXN1031
03-05-2017,Cash,Transportation,train,1100,Expense,TXN1036
03-05-2017,Saving Bank account 1,Communication,Edtech Course,2700.1,Expense,TXN1033
04-05-2017,Saving Bank account 1,Communication,Mobile Service Provider,296,Expense,TXN1038
05-05-2017,Saving Bank account 1,Groceries,breakfast,33,Expense,TXN1039
05-05-2017,Cash,Groceries,beverage,20,Expense,TXN1040
05-05-2017,Saving Bank account 1,Groceries,Dinner,45,Expense,TXN1041
06-05-2017,Saving Bank account 1,Groceries,Lunch,330,Expense,TXN1042
06-05-2017,Cash,Groceries,Tea,10,Expense,TXN1043
06-05-2017,Cash,Groceries,snacks,20,Expense,TXN1044
06-05-2017,Cash,Groceries,Dinner,25,Expense,TXN1045
07-05-2017,Saving Bank account 1,Groceries,snacks,98,Expense,TXN1046
07-05-2017,Saving Bank account 1,Groceries,Dinner,30,Expense,TXN1047
07-05-2017,Saving Bank account 1,Groceries,breakfast,45,Expense,TXN1048
07-05-2017,Saving Bank account 1,Communication,Mobile Service Provider,296,Expense,TXN1049
08-05-2017,Saving Bank account 1,Groceries,breakfast,35,Expense,TXN1050
08-05-2017,Saving Bank account 1,Groceries,Dinner,191,Expense,TXN1051
09-05-2017,Saving Bank account 1,Groceries,Lunch,45,Expense,TXN1052
09-05-2017,Saving Bank account 1,Groceries,Dinner,20,Expense,TXN1053
09-05-2017,Cash,Groceries,Tea,10,Expense,TXN1054
09-05-2017,Cash,Groceries,Ice cream,40,Expense,TXN1055
10-05-2017,Saving Bank account 1,Groceries,breakfast,34,Expense,TXN1056
10-05-2017,Saving Bank account 1,Groceries,Lunch,45,Expense,TXN1057
10-05-2017,Cash,Groceries,snacks,125,Expense,TXN1058
10-05-2017,Saving Bank account 1,Groceries,Dinner,20,Expense,TXN1059
10-05-2017,Saving Bank account 1,Education,Stationary,24,Expense,TXN1060
10-05-2017,Saving Bank account 1,Education,Stationary,12,Expense,TXN1061
10-05-2017,Saving Bank account 1,Education,Stationary,100,Expense,TXN1062
11-05-2017,Saving Bank account 1,Communication,Tata Sky,230,Expense,TXN1064
11-05-2017,Saving Bank account 1,Groceries,Lunch,233,Expense,TXN1063
11-05-2017,Cash,Groceries,Tea,10,Expense,TXN1066
11-05-2017,Saving Bank account 1,Discretionary,grooming,318,Expense,TXN1065
12-05-2017,Saving Bank account 1,Healthcare,Pocket money,5000,Expense,TXN1067
12-05-2017,Cash,Groceries,Tea,10,Expense,TXN1068
12-05-2017,Saving Bank account 1,Groceries,Lunch,20,Expense,TXN1069
12-05-2017,Cash,Groceries,Tea,10,Expense,TXN1070
13-05-2017,Cash,Groceries,Tea,5,Expense,TXN1072
13-05-2017,Saving Bank account 1,Groceries,breakfast,35,Expense,TXN1071
13-05-2017,Saving Bank account 1,Groceries,Lunch,20,Expense,TXN1073
13-05-2017,Saving Bank account 1,Groceries,Dinner,242,Expense,TXN1075
13-05-2017,Cash,Groceries,Tea,10,Expense,TXN1074
14-05-2017,Saving Bank account 1,Groceries,Lunch,242,Expense,TXN1076
14-05-2017,Saving Bank account 1,Utilities,Kirana,50,Expense,TXN1077
15-05-2017,Saving Bank account 1,Groceries,breakfast,35,Expense,TXN1078
15-05-2017,Cash,Groceries,Dinner,100,Expense,TXN1079
15-05-2017,Saving Bank account 1,Communication,Newspaper,380,Expense,TXN1080
16-05-2017,Cash,Groceries,Tea,5,Expense,TXN1083
16-05-2017,Saving Bank account 1,Discretionary,grooming,247,Expense,TXN1082
16-05-2017,Saving Bank account 1,Groceries,Lunch,234,Expense,TXN1084
16-05-2017,Cash,Groceries,Tea,10,Expense,TXN1081
17-05-2017,Saving Bank account 1,Groceries,Ice cream,99,Expense,TXN1087
17-05-2017,Cash,Groceries,Tea,5,Expense,TXN1088
17-05-2017,Cash,Groceries,Tea,10,Expense,TXN1085
17-05-2017,Saving Bank account 1,Groceries,Lunch,210,Expense,TXN1086
18-05-2017,Saving Bank account 1,Groceries,Dinner,219,Expense,TXN1089
18-05-2017,Cash,Groceries,Tea,10,Expense,TXN1090
18-05-2017,Saving Bank account 1,Groceries,vegetables,60,Expense,TXN1091
18-05-2017,Saving Bank account 1,Groceries,Lunch,45,Expense,TXN1092
18-05-2017,Saving Bank account 1,Groceries,breakfast,25,Expense,TXN1093
18-05-2017,Cash,Discretionary,grooming,50,Expense,TXN1094
18-05-2017,Saving Bank account 1,Groceries,Milk,64,Expense,TXN1095
18-05-2017,Cash,Groceries,Tea,10,Expense,TXN1096
21-05-2017,Cash,Groceries,flour mill,24,Expense,TXN1099
21-05-2017,Saving Bank account 1,Communication,Cable TV,261,Expense,TXN1097
21-05-2017,Cash,Transportation,auto,30,Expense,TXN1100
21-05-2017,Cash,Transportation,Train,30,Expense,TXN1101
21-05-2017,Cash,Transportation,auto,20,Expense,TXN1098
22-05-2017,Saving Bank account 1,Groceries,flour mill,88,Expense,TXN1102
22-05-2017,Saving Bank account 1,Utilities,Appliances,50,Expense,TXN1103
22-05-2017,Saving Bank account 1,Groceries,beverage,15,Expense,TXN1104
22-05-2017,Saving Bank account 1,Groceries,beverage,40,Expense,TXN1105
23-05-2017,Saving Bank account 1,Education,Stationary,75,Expense,TXN1106
23-05-2017,Cash,Utilities,Kirana,46,Expense,TXN1107
23-05-2017,Saving Bank account 1,Groceries,snacks,25,Expense,TXN1108
24-05-2017,Saving Bank account 1,Groceries,Milk,64,Expense,TXN1109
24-05-2017,Cash,Transportation,Train,30,Expense,TXN1110
24-05-2017,Cash,Groceries,snacks,15,Expense,TXN1111
